Epoch,BC Loss
1,0.7364328652620316
2,0.6672877722382545
3,0.5249377265870571
4,0.3707837507426739
5,0.3437545767724514
6,0.31006883876025676
7,0.2875245036482811
8,0.27013142800331114
9,0.2518343943506479
10,0.2341517608165741
